index_name,series_id,unique_id,ds,y
TOPIX1000,return,TOPIX1000_return,2016-02-22,0.0062121507
TOPIX1000,return,TOPIX1000_return,2016-02-23,-0.006627459
TOPIX1000,return,TOPIX1000_return,2016-02-24,-0.0053147838
TOPIX1000,return,TOPIX1000_return,2016-02-25,0.0181322167
TOPIX1000,return,TOPIX1000_return,2016-02-26,0.0028886349
TOPIX1000,return,TOPIX1000_return,2016-02-29,-0.0103288338
TOPIX1000,return,TOPIX1000_return,2016-03-01,0.0023637788
TOPIX1000,return,TOPIX1000_return,2016-03-02,0.0380224847
TOPIX1000,return,TOPIX1000_return,2016-03-03,0.0145366875
TOPIX1000,return,TOPIX1000_return,2016-03-04,0.0044102404
TOPIX1000,return,TOPIX1000_return,2016-03-07,-0.0100424797
TOPIX1000,return,TOPIX1000_return,2016-03-08,-0.0105018175
TOPIX1000,return,TOPIX1000_return,2016-03-09,-0.011545203
TOPIX1000,return,TOPIX1000_return,2016-03-10,0.0148230995
TOPIX1000,return,TOPIX1000_return,2016-03-11,0.0051637308
TOPIX1000,return,TOPIX1000_return,2016-03-14,0.0150282968
TOPIX1000,return,TOPIX1000_return,2016-03-15,-0.0059904971
TOPIX1000,return,TOPIX1000_return,2016-03-16,-0.0085318813
TOPIX1000,return,TOPIX1000_return,2016-03-17,-0.0011566555
TOPIX1000,return,TOPIX1000_return,2016-03-18,-0.0103899223
TOPIX1000,return,TOPIX1000_return,2016-03-22,0.018460763
TOPIX1000,return,TOPIX1000_return,2016-03-23,-0.0043082372
TOPIX1000,return,TOPIX1000_return,2016-03-24,-0.0071238383
TOPIX1000,return,TOPIX1000_return,2016-03-25,0.0087476163
TOPIX1000,return,TOPIX1000_return,2016-03-28,0.0115204583
TOPIX1000,return,TOPIX1000_return,2016-03-29,0.0065984344
TOPIX1000,return,TOPIX1000_return,2016-03-30,-0.0157790814
TOPIX1000,return,TOPIX1000_return,2016-03-31,-0.0065040147
TOPIX1000,return,TOPIX1000_return,2016-04-01,-0.0340410929
TOPIX1000,return,TOPIX1000_return,2016-04-04,0.0006446573
TOPIX1000,return,TOPIX1000_return,2016-04-05,-0.0261353936
TOPIX1000,return,TOPIX1000_return,2016-04-06,-0.0003540816
TOPIX1000,return,TOPIX1000_return,2016-04-07,0.0038293794
TOPIX1000,return,TOPIX1000_return,2016-04-08,0.0120237961
TOPIX1000,return,TOPIX1000_return,2016-04-11,-0.0063416644
TOPIX1000,return,TOPIX1000_return,2016-04-12,0.0155450362
TOPIX1000,return,TOPIX1000_return,2016-04-13,0.0258746488
TOPIX1000,return,TOPIX1000_return,2016-04-14,0.0294163158
TOPIX1000,return,TOPIX1000_return,2016-04-15,-0.0073954726
TOPIX1000,return,TOPIX1000_return,2016-04-18,-0.0307103543
TOPIX1000,return,TOPIX1000_return,2016-04-19,0.0328446975
TOPIX1000,return,TOPIX1000_return,2016-04-20,0.0021183545
TOPIX1000,return,TOPIX1000_return,2016-04-21,0.0205249357
TOPIX1000,return,TOPIX1000_return,2016-04-22,0.0101745788
TOPIX1000,return,TOPIX1000_return,2016-04-25,-0.0040408661
TOPIX1000,return,TOPIX1000_return,2016-04-26,-0.0071002067
TOPIX1000,return,TOPIX1000_return,2016-04-27,-0.0054908096
TOPIX1000,return,TOPIX1000_return,2016-04-28,-0.0321125038
TOPIX1000,return,TOPIX1000_return,2016-05-02,-0.0305563557
TOPIX1000,return,TOPIX1000_return,2016-05-06,-0.0014466217
TOPIX1000,return,TOPIX1000_return,2016-05-09,0.0062777104
TOPIX1000,return,TOPIX1000_return,2016-05-10,0.0217443495
TOPIX1000,return,TOPIX1000_return,2016-05-11,-0.0005012885
TOPIX1000,return,TOPIX1000_return,2016-05-12,0.0023178282
TOPIX1000,return,TOPIX1000_return,2016-05-13,-0.0127850988
TOPIX1000,return,TOPIX1000_return,2016-05-16,0.0013797153
TOPIX1000,return,TOPIX1000_return,2016-05-17,0.0107474516
TOPIX1000,return,TOPIX1000_return,2016-05-18,0.0021621417
TOPIX1000,return,TOPIX1000_return,2016-05-19,-0.0016132993
TOPIX1000,return,TOPIX1000_return,2016-05-20,0.0050443599
TOPIX1000,return,TOPIX1000_return,2016-05-23,-0.003638175
TOPIX1000,return,TOPIX1000_return,2016-05-24,-0.0093216639
TOPIX1000,return,TOPIX1000_return,2016-05-25,0.012622488
TOPIX1000,return,TOPIX1000_return,2016-05-26,-7.57624e-05
TOPIX1000,return,TOPIX1000_return,2016-05-27,0.0053435118
TOPIX1000,return,TOPIX1000_return,2016-05-30,0.0120296574
TOPIX1000,return,TOPIX1000_return,2016-05-31,0.010187631
TOPIX1000,return,TOPIX1000_return,2016-06-01,-0.0130803415
TOPIX1000,return,TOPIX1000_return,2016-06-02,-0.0224024494
TOPIX1000,return,TOPIX1000_return,2016-06-03,0.0039316345
TOPIX1000,return,TOPIX1000_return,2016-06-06,-0.0035612988
TOPIX1000,return,TOPIX1000_return,2016-06-07,0.0063278428
TOPIX1000,return,TOPIX1000_return,2016-06-08,0.0076279589
TOPIX1000,return,TOPIX1000_return,2016-06-09,-0.0103235032
TOPIX1000,return,TOPIX1000_return,2016-06-10,-0.0050888489
TOPIX1000,return,TOPIX1000_return,2016-06-13,-0.0348359481
TOPIX1000,return,TOPIX1000_return,2016-06-14,-0.009503511
TOPIX1000,return,TOPIX1000_return,2016-06-15,0.0041242907
TOPIX1000,return,TOPIX1000_return,2016-06-16,-0.0277564518
TOPIX1000,return,TOPIX1000_return,2016-06-17,0.0075143325
TOPIX1000,return,TOPIX1000_return,2016-06-20,0.0227405315
TOPIX1000,return,TOPIX1000_return,2016-06-21,0.0116044075
TOPIX1000,return,TOPIX1000_return,2016-06-22,-0.0071170698
TOPIX1000,return,TOPIX1000_return,2016-06-23,0.0111247469
TOPIX1000,return,TOPIX1000_return,2016-06-24,-0.072986374
TOPIX1000,return,TOPIX1000_return,2016-06-27,0.0173773572
TOPIX1000,return,TOPIX1000_return,2016-06-28,0.0001936256
TOPIX1000,return,TOPIX1000_return,2016-06-29,0.0189854615
TOPIX1000,return,TOPIX1000_return,2016-06-30,-0.0015741979
TOPIX1000,return,TOPIX1000_return,2016-07-01,0.0067211241
TOPIX1000,return,TOPIX1000_return,2016-07-04,0.0060820845
TOPIX1000,return,TOPIX1000_return,2016-07-05,-0.0043343778
TOPIX1000,return,TOPIX1000_return,2016-07-06,-0.0180734526
TOPIX1000,return,TOPIX1000_return,2016-07-07,-0.0065333914
TOPIX1000,return,TOPIX1000_return,2016-07-08,-0.0130973821
TOPIX1000,return,TOPIX1000_return,2016-07-11,0.0380848353
TOPIX1000,return,TOPIX1000_return,2016-07-12,0.0241730627
TOPIX1000,return,TOPIX1000_return,2016-07-13,0.0115740893
TOPIX1000,return,TOPIX1000_return,2016-07-14,0.0085193526
TOPIX1000,return,TOPIX1000_return,2016-07-15,0.004769099
TOPIX1000,return,TOPIX1000_return,2016-07-19,0.0107773432
TOPIX1000,return,TOPIX1000_return,2016-07-20,-0.0006354249
TOPIX1000,return,TOPIX1000_return,2016-07-21,0.0066762041
TOPIX1000,return,TOPIX1000_return,2016-07-22,-0.0090004737
TOPIX1000,return,TOPIX1000_return,2016-07-25,-0.0017590822
TOPIX1000,return,TOPIX1000_return,2016-07-26,-0.0140974563
TOPIX1000,return,TOPIX1000_return,2016-07-27,0.0115143508
TOPIX1000,return,TOPIX1000_return,2016-07-28,-0.0112424933
TOPIX1000,return,TOPIX1000_return,2016-07-29,0.0121213699
TOPIX1000,return,TOPIX1000_return,2016-08-01,-0.0003965837
TOPIX1000,return,TOPIX1000_return,2016-08-02,-0.0166594132
TOPIX1000,return,TOPIX1000_return,2016-08-03,-0.021712454
TOPIX1000,return,TOPIX1000_return,2016-08-04,0.0089348614
TOPIX1000,return,TOPIX1000_return,2016-08-05,-0.0021956851
TOPIX1000,return,TOPIX1000_return,2016-08-08,0.0204137617
TOPIX1000,return,TOPIX1000_return,2016-08-09,0.0092417497
TOPIX1000,return,TOPIX1000_return,2016-08-10,-0.0021241058
TOPIX1000,return,TOPIX1000_return,2016-08-12,0.0064693521
TOPIX1000,return,TOPIX1000_return,2016-08-15,-0.0049901607
TOPIX1000,return,TOPIX1000_return,2016-08-16,-0.013709587
TOPIX1000,return,TOPIX1000_return,2016-08-17,0.0101630923
TOPIX1000,return,TOPIX1000_return,2016-08-18,-0.0156489327
TOPIX1000,return,TOPIX1000_return,2016-08-19,0.003909067
TOPIX1000,return,TOPIX1000_return,2016-08-22,0.0060850878
TOPIX1000,return,TOPIX1000_return,2016-08-23,-0.00473891
TOPIX1000,return,TOPIX1000_return,2016-08-24,0.0071910305
TOPIX1000,return,TOPIX1000_return,2016-08-25,-0.0019207141
TOPIX1000,return,TOPIX1000_return,2016-08-26,-0.012706227
TOPIX1000,return,TOPIX1000_return,2016-08-29,0.0203121308
TOPIX1000,return,TOPIX1000_return,2016-08-30,-0.0002830183
TOPIX1000,return,TOPIX1000_return,2016-08-31,0.0128809764
TOPIX1000,return,TOPIX1000_return,2016-09-01,0.0059138637
TOPIX1000,return,TOPIX1000_return,2016-09-02,0.0026396854
TOPIX1000,return,TOPIX1000_return,2016-09-05,0.0022925038
TOPIX1000,return,TOPIX1000_return,2016-09-06,0.0063027691
TOPIX1000,return,TOPIX1000_return,2016-09-07,-0.0025165948
TOPIX1000,return,TOPIX1000_return,2016-09-08,-0.0027544481
TOPIX1000,return,TOPIX1000_return,2016-09-09,-0.0015003955
TOPIX1000,return,TOPIX1000_return,2016-09-12,-0.0156043365
TOPIX1000,return,TOPIX1000_return,2016-09-13,-0.0001276688
TOPIX1000,return,TOPIX1000_return,2016-09-14,-0.0062979622
TOPIX1000,return,TOPIX1000_return,2016-09-15,-0.0104968792
TOPIX1000,return,TOPIX1000_return,2016-09-16,0.007866869
TOPIX1000,return,TOPIX1000_return,2016-09-20,0.0042345745
TOPIX1000,return,TOPIX1000_return,2016-09-21,0.0272839318
TOPIX1000,return,TOPIX1000_return,2016-09-23,-0.0027552061
TOPIX1000,return,TOPIX1000_return,2016-09-26,-0.0103624323
TOPIX1000,return,TOPIX1000_return,2016-09-27,0.0099137141
TOPIX1000,return,TOPIX1000_return,2016-09-28,-0.0055537593
TOPIX1000,return,TOPIX1000_return,2016-09-29,0.0095056795
TOPIX1000,return,TOPIX1000_return,2016-09-30,-0.015366906
TOPIX1000,return,TOPIX1000_return,2016-10-03,0.0060181754
TOPIX1000,return,TOPIX1000_return,2016-10-04,0.0070727069
TOPIX1000,return,TOPIX1000_return,2016-10-05,0.0057148852
TOPIX1000,return,TOPIX1000_return,2016-10-06,0.0046367467
TOPIX1000,return,TOPIX1000_return,2016-10-07,-0.0023355512
TOPIX1000,return,TOPIX1000_return,2016-10-11,0.0043218187
TOPIX1000,return,TOPIX1000_return,2016-10-12,-0.0103006121
TOPIX1000,return,TOPIX1000_return,2016-10-13,-0.0002187154
TOPIX1000,return,TOPIX1000_return,2016-10-14,0.0036492416
TOPIX1000,return,TOPIX1000_return,2016-10-17,0.0039969493
TOPIX1000,return,TOPIX1000_return,2016-10-18,0.0028834445
TOPIX1000,return,TOPIX1000_return,2016-10-19,0.0003153463
TOPIX1000,return,TOPIX1000_return,2016-10-20,0.0101065052
TOPIX1000,return,TOPIX1000_return,2016-10-21,-0.0040389078
TOPIX1000,return,TOPIX1000_return,2016-10-24,0.0016835329
TOPIX1000,return,TOPIX1000_return,2016-10-25,0.007244261
TOPIX1000,return,TOPIX1000_return,2016-10-26,0.0038122384
TOPIX1000,return,TOPIX1000_return,2016-10-27,-0.0005216764
TOPIX1000,return,TOPIX1000_return,2016-10-28,0.0075691359
TOPIX1000,return,TOPIX1000_return,2016-10-31,0.0004938703
TOPIX1000,return,TOPIX1000_return,2016-11-01,0.0001445113
TOPIX1000,return,TOPIX1000_return,2016-11-02,-0.0177782214
TOPIX1000,return,TOPIX1000_return,2016-11-04,-0.0158261211
TOPIX1000,return,TOPIX1000_return,2016-11-07,0.0117894822
TOPIX1000,return,TOPIX1000_return,2016-11-08,0.0006093846
TOPIX1000,return,TOPIX1000_return,2016-11-09,-0.0458421023
TOPIX1000,return,TOPIX1000_return,2016-11-10,0.0582053601
TOPIX1000,return,TOPIX1000_return,2016-11-11,0.0015414236
TOPIX1000,return,TOPIX1000_return,2016-11-14,0.0157798376
TOPIX1000,return,TOPIX1000_return,2016-11-15,0.0022997229
TOPIX1000,return,TOPIX1000_return,2016-11-16,0.0133540465
TOPIX1000,return,TOPIX1000_return,2016-11-17,0.0009256486
TOPIX1000,return,TOPIX1000_return,2016-11-18,0.0036758427
TOPIX1000,return,TOPIX1000_return,2016-11-21,0.0101654533
TOPIX1000,return,TOPIX1000_return,2016-11-22,0.0031432259
TOPIX1000,return,TOPIX1000_return,2016-11-24,0.0088443371
TOPIX1000,return,TOPIX1000_return,2016-11-25,0.0032093629
TOPIX1000,return,TOPIX1000_return,2016-11-28,0.0033306627
TOPIX1000,return,TOPIX1000_return,2016-11-29,-0.0007072701
TOPIX1000,return,TOPIX1000_return,2016-11-30,0.0005365358
TOPIX1000,return,TOPIX1000_return,2016-12-01,0.0096467038
TOPIX1000,return,TOPIX1000_return,2016-12-02,-0.0036048097
TOPIX1000,return,TOPIX1000_return,2016-12-05,-0.0075874564
TOPIX1000,return,TOPIX1000_return,2016-12-06,0.0070569181
TOPIX1000,return,TOPIX1000_return,2016-12-07,0.0089422499
TOPIX1000,return,TOPIX1000_return,2016-12-08,0.0150995962
TOPIX1000,return,TOPIX1000_return,2016-12-09,0.0084874499
TOPIX1000,return,TOPIX1000_return,2016-12-12,0.0040212599
TOPIX1000,return,TOPIX1000_return,2016-12-13,0.005657367
TOPIX1000,return,TOPIX1000_return,2016-12-14,-0.0009466761
TOPIX1000,return,TOPIX1000_return,2016-12-15,0.0025976575
TOPIX1000,return,TOPIX1000_return,2016-12-16,0.0052090672
TOPIX1000,return,TOPIX1000_return,2016-12-19,-0.0010428341
TOPIX1000,return,TOPIX1000_return,2016-12-20,0.0020716179
TOPIX1000,return,TOPIX1000_return,2016-12-21,-0.0047340669
TOPIX1000,return,TOPIX1000_return,2016-12-22,-0.0007538401
TOPIX1000,return,TOPIX1000_return,2016-12-26,-0.0037668331
TOPIX1000,return,TOPIX1000_return,2016-12-27,-0.0012258708
TOPIX1000,return,TOPIX1000_return,2016-12-28,0.0014236463
TOPIX1000,return,TOPIX1000_return,2016-12-29,-0.0121526985
TOPIX1000,return,TOPIX1000_return,2016-12-30,2.19468e-05
TOPIX1000,return,TOPIX1000_return,2017-01-04,0.0236833367
TOPIX1000,return,TOPIX1000_return,2017-01-05,0.0007486789
TOPIX1000,return,TOPIX1000_return,2017-01-06,-0.0016201437
TOPIX1000,return,TOPIX1000_return,2017-01-10,-0.007299782
TOPIX1000,return,TOPIX1000_return,2017-01-11,0.0054363472
TOPIX1000,return,TOPIX1000_return,2017-01-12,-0.0097390516
TOPIX1000,return,TOPIX1000_return,2017-01-13,0.0062565122
TOPIX1000,return,TOPIX1000_return,2017-01-16,-0.0092693911
TOPIX1000,return,TOPIX1000_return,2017-01-17,-0.0141548209
TOPIX1000,return,TOPIX1000_return,2017-01-18,0.0033189221
TOPIX1000,return,TOPIX1000_return,2017-01-19,0.0094702876
TOPIX1000,return,TOPIX1000_return,2017-01-20,0.0034905667
TOPIX1000,return,TOPIX1000_return,2017-01-23,-0.0124448754
TOPIX1000,return,TOPIX1000_return,2017-01-24,-0.0056291783
TOPIX1000,return,TOPIX1000_return,2017-01-25,0.0102376158
TOPIX1000,return,TOPIX1000_return,2017-01-26,0.0155885947
TOPIX1000,return,TOPIX1000_return,2017-01-27,0.0028618121
TOPIX1000,return,TOPIX1000_return,2017-01-30,-0.0037182621
TOPIX1000,return,TOPIX1000_return,2017-01-31,-0.0145925508
TOPIX1000,return,TOPIX1000_return,2017-02-01,0.0039966534
TOPIX1000,return,TOPIX1000_return,2017-02-02,-0.0114102591
TOPIX1000,return,TOPIX1000_return,2017-02-03,0.0030116974
TOPIX1000,return,TOPIX1000_return,2017-02-06,0.0035832227
TOPIX1000,return,TOPIX1000_return,2017-02-07,-0.0027550032
TOPIX1000,return,TOPIX1000_return,2017-02-08,0.0053373155
TOPIX1000,return,TOPIX1000_return,2017-02-09,-0.0071281211
TOPIX1000,return,TOPIX1000_return,2017-02-10,0.0220584324
TOPIX1000,return,TOPIX1000_return,2017-02-13,0.0048525796
TOPIX1000,return,TOPIX1000_return,2017-02-14,-0.0099979524
TOPIX1000,return,TOPIX1000_return,2017-02-15,0.0095872242
TOPIX1000,return,TOPIX1000_return,2017-02-16,-0.0017149112
TOPIX1000,return,TOPIX1000_return,2017-02-17,-0.004213239
TOPIX1000,return,TOPIX1000_return,2017-02-20,0.0015730745
TOPIX1000,return,TOPIX1000_return,2017-02-21,0.0056380666
TOPIX1000,return,TOPIX1000_return,2017-02-22,0.000958708
TOPIX1000,return,TOPIX1000_return,2017-02-23,-0.0005864249
TOPIX1000,return,TOPIX1000_return,2017-02-24,-0.0037363927
TOPIX1000,return,TOPIX1000_return,2017-02-27,-0.0105213141
TOPIX1000,return,TOPIX1000_return,2017-02-28,0.0006771525
TOPIX1000,return,TOPIX1000_return,2017-03-01,0.011794095
TOPIX1000,return,TOPIX1000_return,2017-03-02,0.0075084417
TOPIX1000,return,TOPIX1000_return,2017-03-03,-0.0043204915
TOPIX1000,return,TOPIX1000_return,2017-03-06,-0.002129426
TOPIX1000,return,TOPIX1000_return,2017-03-07,0.0001832643
TOPIX1000,return,TOPIX1000_return,2017-03-08,-0.0031571605
TOPIX1000,return,TOPIX1000_return,2017-03-09,0.0028159137
TOPIX1000,return,TOPIX1000_return,2017-03-10,0.0125465109
TOPIX1000,return,TOPIX1000_return,2017-03-13,0.0022409464
TOPIX1000,return,TOPIX1000_return,2017-03-14,-0.0016516992
TOPIX1000,return,TOPIX1000_return,2017-03-15,-0.0020905281
TOPIX1000,return,TOPIX1000_return,2017-03-16,0.0007462432
TOPIX1000,return,TOPIX1000_return,2017-03-17,-0.0045862477
TOPIX1000,return,TOPIX1000_return,2017-03-21,-0.0016910506
TOPIX1000,return,TOPIX1000_return,2017-03-22,-0.0214359239
TOPIX1000,return,TOPIX1000_return,2017-03-23,0.0002136867
TOPIX1000,return,TOPIX1000_return,2017-03-24,0.0088336546
TOPIX1000,return,TOPIX1000_return,2017-03-27,-0.0127789637
TOPIX1000,return,TOPIX1000_return,2017-03-28,0.0132633699
TOPIX1000,return,TOPIX1000_return,2017-03-29,0.0072665751
TOPIX1000,return,TOPIX1000_return,2017-03-30,-0.0093800313
TOPIX1000,return,TOPIX1000_return,2017-03-31,-0.0096483833
TOPIX1000,return,TOPIX1000_return,2017-04-03,0.0029161244
TOPIX1000,return,TOPIX1000_return,2017-04-04,-0.0080658409
TOPIX1000,return,TOPIX1000_return,2017-04-05,0.000242894
TOPIX1000,return,TOPIX1000_return,2017-04-06,-0.0160768352
TOPIX1000,return,TOPIX1000_return,2017-04-07,0.0064954009
TOPIX1000,return,TOPIX1000_return,2017-04-10,0.0066151543
TOPIX1000,return,TOPIX1000_return,2017-04-11,-0.0029231834
TOPIX1000,return,TOPIX1000_return,2017-04-12,-0.0103333759
TOPIX1000,return,TOPIX1000_return,2017-04-13,-0.0076358877
TOPIX1000,return,TOPIX1000_return,2017-04-14,-0.006224735
TOPIX1000,return,TOPIX1000_return,2017-04-17,0.0044033816
TOPIX1000,return,TOPIX1000_return,2017-04-18,0.0038629155
TOPIX1000,return,TOPIX1000_return,2017-04-19,-0.0001692152
TOPIX1000,return,TOPIX1000_return,2017-04-20,0.0008520316
TOPIX1000,return,TOPIX1000_return,2017-04-21,0.0107696614
TOPIX1000,return,TOPIX1000_return,2017-04-24,0.0098348782
TOPIX1000,return,TOPIX1000_return,2017-04-25,0.010683611
TOPIX1000,return,TOPIX1000_return,2017-04-26,0.0120574127
TOPIX1000,return,TOPIX1000_return,2017-04-27,-0.0007291375
TOPIX1000,return,TOPIX1000_return,2017-04-28,-0.0031615588
TOPIX1000,return,TOPIX1000_return,2017-05-01,0.005128928
TOPIX1000,return,TOPIX1000_return,2017-05-02,0.0068719456
TOPIX1000,return,TOPIX1000_return,2017-05-08,0.0229557399
TOPIX1000,return,TOPIX1000_return,2017-05-09,-0.0026971076
TOPIX1000,return,TOPIX1000_return,2017-05-10,0.0021635318
TOPIX1000,return,TOPIX1000_return,2017-05-11,0.0009797952
TOPIX1000,return,TOPIX1000_return,2017-05-12,-0.0038946153
TOPIX1000,return,TOPIX1000_return,2017-05-15,-0.0004309235
TOPIX1000,return,TOPIX1000_return,2017-05-16,0.0026339726
TOPIX1000,return,TOPIX1000_return,2017-05-17,-0.0053851965
TOPIX1000,return,TOPIX1000_return,2017-05-18,-0.013327693
TOPIX1000,return,TOPIX1000_return,2017-05-19,0.0030404004
TOPIX1000,return,TOPIX1000_return,2017-05-22,0.0050180053
TOPIX1000,return,TOPIX1000_return,2017-05-23,-0.0016854833
TOPIX1000,return,TOPIX1000_return,2017-05-24,0.0062225903
TOPIX1000,return,TOPIX1000_return,2017-05-25,0.0022846379
TOPIX1000,return,TOPIX1000_return,2017-05-26,-0.0056013925
TOPIX1000,return,TOPIX1000_return,2017-05-29,0.0005294171
TOPIX1000,return,TOPIX1000_return,2017-05-30,0.0015239673
TOPIX1000,return,TOPIX1000_return,2017-05-31,-0.0027368115
TOPIX1000,return,TOPIX1000_return,2017-06-01,0.0113532749
TOPIX1000,return,TOPIX1000_return,2017-06-02,0.0166578837
TOPIX1000,return,TOPIX1000_return,2017-06-05,-0.0014529576
TOPIX1000,return,TOPIX1000_return,2017-06-06,-0.0083386309
TOPIX1000,return,TOPIX1000_return,2017-06-07,0.0009262054
TOPIX1000,return,TOPIX1000_return,2017-06-08,-0.004309628
TOPIX1000,return,TOPIX1000_return,2017-06-09,0.0007570054
TOPIX1000,return,TOPIX1000_return,2017-06-12,-1.03299e-05
TOPIX1000,return,TOPIX1000_return,2017-06-13,0.001142565
TOPIX1000,return,TOPIX1000_return,2017-06-14,-0.0011048345
TOPIX1000,return,TOPIX1000_return,2017-06-15,-0.0023267826
TOPIX1000,return,TOPIX1000_return,2017-06-16,0.0050200541
TOPIX1000,return,TOPIX1000_return,2017-06-19,0.0062436588
TOPIX1000,return,TOPIX1000_return,2017-06-20,0.0068616045
TOPIX1000,return,TOPIX1000_return,2017-06-21,-0.003517887
TOPIX1000,return,TOPIX1000_return,2017-06-22,-0.0008503018
TOPIX1000,return,TOPIX1000_return,2017-06-23,0.0007014422
TOPIX1000,return,TOPIX1000_return,2017-06-26,0.0004123542
TOPIX1000,return,TOPIX1000_return,2017-06-27,0.0042403448
TOPIX1000,return,TOPIX1000_return,2017-06-28,-0.0015340336
TOPIX1000,return,TOPIX1000_return,2017-06-29,0.0059400759
TOPIX1000,return,TOPIX1000_return,2017-06-30,-0.0076008847
TOPIX1000,return,TOPIX1000_return,2017-07-03,0.0014102842
TOPIX1000,return,TOPIX1000_return,2017-07-04,-0.0027087598
TOPIX1000,return,TOPIX1000_return,2017-07-05,0.0055302618
TOPIX1000,return,TOPIX1000_return,2017-07-06,-0.0019785238
TOPIX1000,return,TOPIX1000_return,2017-07-07,-0.0051922823
TOPIX1000,return,TOPIX1000_return,2017-07-10,0.0052038952
TOPIX1000,return,TOPIX1000_return,2017-07-11,0.0071901437
TOPIX1000,return,TOPIX1000_return,2017-07-12,-0.0048645922
TOPIX1000,return,TOPIX1000_return,2017-07-13,-9.22334e-05
TOPIX1000,return,TOPIX1000_return,2017-07-14,0.003976704
TOPIX1000,return,TOPIX1000_return,2017-07-18,-0.0032004185
TOPIX1000,return,TOPIX1000_return,2017-07-19,0.0007424932
TOPIX1000,return,TOPIX1000_return,2017-07-20,0.0068310371
TOPIX1000,return,TOPIX1000_return,2017-07-21,-0.0020226866
TOPIX1000,return,TOPIX1000_return,2017-07-24,-0.0055406121
TOPIX1000,return,TOPIX1000_return,2017-07-25,-0.0027498184
TOPIX1000,return,TOPIX1000_return,2017-07-26,0.0025109245
TOPIX1000,return,TOPIX1000_return,2017-07-27,0.0038158827
TOPIX1000,return,TOPIX1000_return,2017-07-28,-0.0035002733
TOPIX1000,return,TOPIX1000_return,2017-07-31,-0.0014440354
TOPIX1000,return,TOPIX1000_return,2017-08-01,0.0064150231
TOPIX1000,return,TOPIX1000_return,2017-08-02,0.0034902836
TOPIX1000,return,TOPIX1000_return,2017-08-03,-0.0003655806
TOPIX1000,return,TOPIX1000_return,2017-08-04,-0.0016660317
TOPIX1000,return,TOPIX1000_return,2017-08-07,0.0046757264
TOPIX1000,return,TOPIX1000_return,2017-08-08,-0.0025016965
TOPIX1000,return,TOPIX1000_return,2017-08-09,-0.0105598765
TOPIX1000,return,TOPIX1000_return,2017-08-10,-0.0004413213
TOPIX1000,return,TOPIX1000_return,2017-08-14,-0.0111752724
TOPIX1000,return,TOPIX1000_return,2017-08-15,0.0107772465
TOPIX1000,return,TOPIX1000_return,2017-08-16,-0.0002362549
TOPIX1000,return,TOPIX1000_return,2017-08-17,-0.0009041452
TOPIX1000,return,TOPIX1000_return,2017-08-18,-0.0108389428
TOPIX1000,return,TOPIX1000_return,2017-08-21,-0.0015127225
TOPIX1000,return,TOPIX1000_return,2017-08-22,0.0005414298
TOPIX1000,return,TOPIX1000_return,2017-08-23,0.0024351157
TOPIX1000,return,TOPIX1000_return,2017-08-24,-0.0051646461
TOPIX1000,return,TOPIX1000_return,2017-08-25,0.0029740011
TOPIX1000,return,TOPIX1000_return,2017-08-28,0.0018832031
TOPIX1000,return,TOPIX1000_return,2017-08-29,-0.0013812548
TOPIX1000,return,TOPIX1000_return,2017-08-30,0.0062238798
TOPIX1000,return,TOPIX1000_return,2017-08-31,0.0061232199
TOPIX1000,return,TOPIX1000_return,2017-09-01,0.001196709
TOPIX1000,return,TOPIX1000_return,2017-09-04,-0.0096182454
TOPIX1000,return,TOPIX1000_return,2017-09-05,-0.0076087576
TOPIX1000,return,TOPIX1000_return,2017-09-06,0.000667961
TOPIX1000,return,TOPIX1000_return,2017-09-07,0.003729385
TOPIX1000,return,TOPIX1000_return,2017-09-08,-0.0030087663
TOPIX1000,return,TOPIX1000_return,2017-09-11,0.0117949887
TOPIX1000,return,TOPIX1000_return,2017-09-12,0.0094371668
TOPIX1000,return,TOPIX1000_return,2017-09-13,0.0060268327
TOPIX1000,return,TOPIX1000_return,2017-09-14,-0.0031754407
TOPIX1000,return,TOPIX1000_return,2017-09-15,0.0038318781
TOPIX1000,return,TOPIX1000_return,2017-09-19,0.017930094
TOPIX1000,return,TOPIX1000_return,2017-09-20,9.97002e-05
TOPIX1000,return,TOPIX1000_return,2017-09-21,0.0005825557
TOPIX1000,return,TOPIX1000_return,2017-09-22,-0.0023389687
TOPIX1000,return,TOPIX1000_return,2017-09-25,0.0048186503
TOPIX1000,return,TOPIX1000_return,2017-09-26,-0.0002382903
TOPIX1000,return,TOPIX1000_return,2017-09-27,0.0025522503
TOPIX1000,return,TOPIX1000_return,2017-09-28,0.0070035321
TOPIX1000,return,TOPIX1000_return,2017-09-29,-0.0008558149
TOPIX1000,return,TOPIX1000_return,2017-10-02,-0.0008319345
TOPIX1000,return,TOPIX1000_return,2017-10-03,0.0066806259
TOPIX1000,return,TOPIX1000_return,2017-10-04,0.0001664481
TOPIX1000,return,TOPIX1000_return,2017-10-05,-0.001022744
TOPIX1000,return,TOPIX1000_return,2017-10-06,0.0028263609
TOPIX1000,return,TOPIX1000_return,2017-10-10,0.0045425685
TOPIX1000,return,TOPIX1000_return,2017-10-11,0.0011134883
TOPIX1000,return,TOPIX1000_return,2017-10-12,0.0018796051
TOPIX1000,return,TOPIX1000_return,2017-10-13,0.005027294
